sample #,MLII,V1
17763,983.0,983.0
17764,983.0,983.0
17765,991.0,991.0
17766,1007.0,1007.0
17767,1018.0,1018.0
17768,1015.0,1015.0
17769,1000.0,1000.0
17770,976.0,976.0
17771,960.0,960.0
17772,954.0,954.0
17773,956.0,956.0
17774,966.0,966.0
17775,979.0,979.0
17776,991.0,991.0
17777,998.0,998.0
17778,996.0,996.0
17779,984.0,984.0
17780,971.0,971.0
17781,967.0,967.0
17782,980.0,980.0
17783,994.0,994.0
17784,997.0,997.0
17785,989.0,989.0
17786,986.0,986.0
17787,993.0,993.0
17788,1007.0,1007.0
17789,1013.0,1013.0
17790,1021.0,1021.0
17791,1018.0,1018.0
17792,1016.0,1016.0
17793,1010.0,1010.0
17794,1010.0,1010.0
17795,1015.0,1015.0
17796,1023.0,1023.0
17797,1022.0,1022.0
17798,1009.0,1009.0
17799,995.0,995.0
17800,986.0,986.0
17801,993.0,993.0
17802,1023.0,1023.0
17803,1046.0,1046.0
17804,1028.0,1028.0
17805,979.0,979.0
17806,938.0,938.0
17807,927.0,927.0
17808,945.0,945.0
17809,962.0,962.0
17810,979.0,979.0
17811,996.0,996.0
17812,1006.0,1006.0
17813,1011.0,1011.0
17814,1012.0,1012.0
17815,1015.0,1015.0
17816,1016.0,1016.0
17817,1019.0,1019.0
17818,1018.0,1018.0
17819,1013.0,1013.0
17820,1015.0,1015.0
17821,1019.0,1019.0
17822,1023.0,1023.0
17823,1016.0,1016.0
17824,1002.0,1002.0
17825,992.0,992.0
17826,998.0,998.0
17827,1020.0,1020.0
17828,1034.0,1034.0
17829,1029.0,1029.0
17830,1008.0,1008.0
17831,985.0,985.0
17832,974.0,974.0
17833,979.0,979.0
17834,992.0,992.0
17835,991.0,991.0
17836,982.0,982.0
17837,974.0,974.0
17838,974.0,974.0
17839,980.0,980.0
17840,984.0,984.0
17841,986.0,986.0
17842,982.0,982.0
17843,978.0,978.0
17844,978.0,978.0
17845,980.0,980.0
17846,982.0,982.0
17847,983.0,983.0
17848,981.0,981.0
17849,977.0,977.0
17850,974.0,974.0
17851,977.0,977.0
17852,982.0,982.0
17853,985.0,985.0
17854,987.0,987.0
17855,990.0,990.0
17856,997.0,997.0
17857,1001.0,1001.0
17858,1008.0,1008.0
17859,1014.0,1014.0
17860,1021.0,1021.0
17861,1026.0,1026.0
17862,1036.0,1036.0
17863,1046.0,1046.0
17864,1054.0,1054.0
17865,1053.0,1053.0
17866,1042.0,1042.0
17867,1022.0,1022.0
17868,1008.0,1008.0
17869,1010.0,1010.0
17870,1013.0,1013.0
17871,1015.0,1015.0
17872,1002.0,1002.0
17873,978.0,978.0
17874,942.0,942.0
17875,886.0,886.0
17876,815.0,815.0
17877,740.0,740.0
17878,668.0,668.0
17879,609.0,609.0
17880,572.0,572.0
17881,564.0,564.0
17882,567.0,567.0
17883,576.0,576.0
17884,579.0,579.0
17885,587.0,587.0
17886,603.0,603.0
17887,620.0,620.0
17888,638.0,638.0
17889,659.0,659.0
17890,679.0,679.0
17891,700.0,700.0
17892,721.0,721.0
17893,748.0,748.0
17894,772.0,772.0
17895,793.0,793.0
17896,809.0,809.0
17897,822.0,822.0
17898,835.0,835.0
17899,849.0,849.0
17900,863.0,863.0
17901,875.0,875.0
17902,886.0,886.0
17903,898.0,898.0
17904,920.0,920.0
17905,955.0,955.0
17906,989.0,989.0
17907,994.0,994.0
17908,970.0,970.0
17909,946.0,946.0
17910,947.0,947.0
17911,961.0,961.0
17912,977.0,977.0
17913,992.0,992.0
17914,1014.0,1014.0
17915,1040.0,1040.0
17916,1063.0,1063.0
17917,1079.0,1079.0
17918,1086.0,1086.0
17919,1081.0,1081.0
17920,1061.0,1061.0
17921,1045.0,1045.0
17922,1044.0,1044.0
17923,1052.0,1052.0
17924,1070.0,1070.0
17925,1077.0,1077.0
17926,1079.0,1079.0
17927,1079.0,1079.0
17928,1084.0,1084.0
17929,1090.0,1090.0
17930,1096.0,1096.0
17931,1099.0,1099.0
17932,1101.0,1101.0
17933,1098.0,1098.0
17934,1103.0,1103.0
17935,1112.0,1112.0
17936,1116.0,1116.0
17937,1119.0,1119.0
17938,1120.0,1120.0
17939,1122.0,1122.0
17940,1125.0,1125.0
17941,1129.0,1129.0
17942,1131.0,1131.0
17943,1134.0,1134.0
17944,1130.0,1130.0
17945,1134.0,1134.0
17946,1141.0,1141.0
17947,1143.0,1143.0
17948,1146.0,1146.0
17949,1148.0,1148.0
17950,1148.0,1148.0
17951,1148.0,1148.0
17952,1151.0,1151.0
17953,1155.0,1155.0
17954,1155.0,1155.0
17955,1158.0,1158.0
17956,1160.0,1160.0
17957,1157.0,1157.0
17958,1159.0,1159.0
17959,1157.0,1157.0
17960,1154.0,1154.0
17961,1151.0,1151.0
17962,1147.0,1147.0
17963,1149.0,1149.0
17964,1151.0,1151.0
17965,1147.0,1147.0
17966,1143.0,1143.0
17967,1142.0,1142.0
17968,1137.0,1137.0
17969,1135.0,1135.0
17970,1134.0,1134.0
17971,1130.0,1130.0
17972,1123.0,1123.0
17973,1114.0,1114.0
17974,1104.0,1104.0
17975,1097.0,1097.0
17976,1095.0,1095.0
17977,1091.0,1091.0
17978,1090.0,1090.0
17979,1084.0,1084.0
17980,1075.0,1075.0
17981,1070.0,1070.0
17982,1068.0,1068.0
17983,1064.0,1064.0
17984,1054.0,1054.0
17985,1047.0,1047.0
17986,1040.0,1040.0
17987,1041.0,1041.0
17988,1044.0,1044.0
17989,1045.0,1045.0
17990,1041.0,1041.0
17991,1035.0,1035.0
17992,1026.0,1026.0
17993,1024.0,1024.0
17994,1023.0,1023.0
17995,1021.0,1021.0
17996,1019.0,1019.0
17997,1014.0,1014.0
17998,1014.0,1014.0
17999,1011.0,1011.0
18000,982.0,982.0
18001,986.0,986.0
18002,986.0,986.0
18003,989.0,989.0
18004,991.0,991.0
18005,988.0,988.0
18006,989.0,989.0
18007,996.0,996.0
18008,1004.0,1004.0
18009,1008.0,1008.0
18010,1010.0,1010.0
18011,1010.0,1010.0
18012,1007.0,1007.0
18013,1001.0,1001.0
18014,995.0,995.0
18015,996.0,996.0
18016,1007.0,1007.0
18017,1023.0,1023.0
18018,1047.0,1047.0
18019,1074.0,1074.0
18020,1078.0,1078.0
18021,1052.0,1052.0
18022,1009.0,1009.0
18023,969.0,969.0
18024,955.0,955.0
18025,961.0,961.0
18026,977.0,977.0
18027,993.0,993.0
18028,1008.0,1008.0
18029,1016.0,1016.0
18030,1017.0,1017.0
18031,1011.0,1011.0
18032,1008.0,1008.0
18033,1009.0,1009.0
18034,1019.0,1019.0
18035,1023.0,1023.0
18036,1015.0,1015.0
18037,1002.0,1002.0
18038,992.0,992.0
18039,990.0,990.0
18040,996.0,996.0
18041,1006.0,1006.0
18042,1013.0,1013.0
18043,1019.0,1019.0
18044,1015.0,1015.0
18045,1011.0,1011.0
18046,1009.0,1009.0
18047,1009.0,1009.0
18048,1010.0,1010.0
18049,1008.0,1008.0
18050,1008.0,1008.0
18051,1005.0,1005.0
18052,1005.0,1005.0
18053,1008.0,1008.0
18054,1012.0,1012.0
18055,1013.0,1013.0
18056,1008.0,1008.0
18057,1008.0,1008.0
18058,1011.0,1011.0
18059,1013.0,1013.0
18060,1015.0,1015.0
18061,1010.0,1010.0
18062,995.0,995.0
18063,986.0,986.0
18064,990.0,990.0
18065,1000.0,1000.0
18066,1002.0,1002.0
18067,999.0,999.0
18068,998.0,998.0
18069,1004.0,1004.0
18070,1004.0,1004.0
18071,994.0,994.0
18072,980.0,980.0
18073,975.0,975.0
18074,977.0,977.0
18075,981.0,981.0
18076,986.0,986.0
18077,991.0,991.0
18078,991.0,991.0
18079,990.0,990.0
18080,987.0,987.0
18081,987.0,987.0
18082,986.0,986.0
18083,984.0,984.0
18084,983.0,983.0
18085,983.0,983.0
18086,984.0,984.0
18087,984.0,984.0
18088,982.0,982.0
18089,983.0,983.0
18090,982.0,982.0
18091,983.0,983.0
18092,979.0,979.0
18093,977.0,977.0
18094,978.0,978.0
18095,979.0,979.0
18096,977.0,977.0
18097,978.0,978.0
18098,977.0,977.0
18099,980.0,980.0
18100,979.0,979.0
18101,980.0,980.0
18102,979.0,979.0
18103,976.0,976.0
18104,976.0,976.0
18105,976.0,976.0
18106,978.0,978.0
18107,982.0,982.0
18108,983.0,983.0
18109,985.0,985.0
18110,985.0,985.0
18111,984.0,984.0
18112,988.0,988.0
18113,989.0,989.0
18114,990.0,990.0
18115,992.0,992.0
18116,996.0,996.0
18117,998.0,998.0
18118,1003.0,1003.0
18119,1009.0,1009.0
18120,1014.0,1014.0
18121,1017.0,1017.0
18122,1017.0,1017.0
18123,1022.0,1022.0
18124,1040.0,1040.0
18125,1058.0,1058.0
18126,1075.0,1075.0
18127,1087.0,1087.0
18128,1101.0,1101.0
18129,1109.0,1109.0
18130,1097.0,1097.0
18131,1048.0,1048.0
18132,972.0,972.0
18133,902.0,902.0
18134,861.0,861.0
18135,843.0,843.0
18136,821.0,821.0
18137,792.0,792.0
18138,767.0,767.0
18139,744.0,744.0
18140,722.0,722.0
18141,699.0,699.0
18142,685.0,685.0
18143,674.0,674.0
18144,664.0,664.0
18145,655.0,655.0
18146,643.0,643.0
18147,634.0,634.0
18148,629.0,629.0
18149,626.0,626.0
18150,625.0,625.0
18151,627.0,627.0
18152,633.0,633.0
18153,637.0,637.0
18154,641.0,641.0
18155,653.0,653.0
18156,673.0,673.0
18157,702.0,702.0
18158,720.0,720.0
18159,740.0,740.0
18160,763.0,763.0
18161,789.0,789.0
18162,809.0,809.0
18163,828.0,828.0
18164,843.0,843.0
18165,859.0,859.0
18166,879.0,879.0
18167,894.0,894.0
18168,909.0,909.0
18169,915.0,915.0
18170,920.0,920.0
18171,924.0,924.0
18172,933.0,933.0
18173,946.0,946.0
18174,955.0,955.0
18175,967.0,967.0
18176,982.0,982.0
18177,1001.0,1001.0
18178,1019.0,1019.0
18179,1036.0,1036.0
18180,1055.0,1055.0
18181,1071.0,1071.0
18182,1083.0,1083.0
18183,1084.0,1084.0
18184,1093.0,1093.0
18185,1099.0,1099.0
18186,1105.0,1105.0
18187,1112.0,1112.0
18188,1112.0,1112.0
18189,1112.0,1112.0
18190,1117.0,1117.0
18191,1124.0,1124.0
18192,1130.0,1130.0
18193,1133.0,1133.0
18194,1134.0,1134.0
18195,1137.0,1137.0
18196,1139.0,1139.0
18197,1144.0,1144.0
18198,1147.0,1147.0
18199,1150.0,1150.0
18200,1151.0,1151.0
18201,1151.0,1151.0
18202,1157.0,1157.0
18203,1161.0,1161.0
18204,1164.0,1164.0
18205,1167.0,1167.0
18206,1169.0,1169.0
18207,1170.0,1170.0
18208,1175.0,1175.0
18209,1182.0,1182.0
18210,1185.0,1185.0
18211,1184.0,1184.0
18212,1181.0,1181.0
18213,1185.0,1185.0
18214,1192.0,1192.0
18215,1198.0,1198.0
18216,1200.0,1200.0
18217,1199.0,1199.0
18218,1197.0,1197.0
18219,1195.0,1195.0
18220,1199.0,1199.0
18221,1198.0,1198.0
18222,1198.0,1198.0
18223,1198.0,1198.0
18224,1195.0,1195.0
18225,1191.0,1191.0
18226,1189.0,1189.0
18227,1188.0,1188.0
18228,1184.0,1184.0
18229,1180.0,1180.0
18230,1178.0,1178.0
18231,1172.0,1172.0
18232,1171.0,1171.0
18233,1167.0,1167.0
18234,1164.0,1164.0
18235,1161.0,1161.0
18236,1155.0,1155.0
18237,1146.0,1146.0
18238,1140.0,1140.0
18239,1139.0,1139.0
18240,1134.0,1134.0
18241,1130.0,1130.0
18242,1120.0,1120.0
18243,1114.0,1114.0
18244,1109.0,1109.0
18245,1107.0,1107.0
18246,1102.0,1102.0
18247,1094.0,1094.0
18248,1089.0,1089.0
18249,1083.0,1083.0
18250,1079.0,1079.0
18251,1076.0,1076.0
18252,1072.0,1072.0
18253,1067.0,1067.0
18254,1063.0,1063.0
18255,1059.0,1059.0
18256,1057.0,1057.0
18257,1056.0,1056.0
18258,1055.0,1055.0
18259,1050.0,1050.0
18260,1047.0,1047.0
18261,1041.0,1041.0
18262,1041.0,1041.0
18263,1040.0,1040.0
18264,1036.0,1036.0
18265,1033.0,1033.0
18266,1029.0,1029.0
18267,1030.0,1030.0
18268,1031.0,1031.0
18269,1028.0,1028.0
18270,1019.0,1019.0
18271,1012.0,1012.0
18272,1005.0,1005.0
18273,1007.0,1007.0
18274,1010.0,1010.0
18275,1012.0,1012.0
18276,1009.0,1009.0
18277,1007.0,1007.0
18278,1006.0,1006.0
18279,1005.0,1005.0
18280,1006.0,1006.0
18281,1006.0,1006.0
18282,1008.0,1008.0
18283,1007.0,1007.0
18284,1003.0,1003.0
18285,1000.0,1000.0
18286,1002.0,1002.0
18287,1003.0,1003.0
18288,1005.0,1005.0
18289,1002.0,1002.0
18290,1001.0,1001.0
18291,1003.0,1003.0
18292,1011.0,1011.0
18293,1021.0,1021.0
18294,1024.0,1024.0
18295,1020.0,1020.0
18296,1015.0,1015.0
18297,1009.0,1009.0
18298,1011.0,1011.0
18299,1015.0,1015.0
18300,1006.0,1006.0
18301,993.0,993.0
18302,983.0,983.0
18303,981.0,981.0
18304,988.0,988.0
18305,989.0,989.0
18306,984.0,984.0
18307,981.0,981.0
18308,979.0,979.0
18309,977.0,977.0
18310,973.0,973.0
18311,972.0,972.0
18312,975.0,975.0
18313,978.0,978.0
18314,979.0,979.0
18315,980.0,980.0
18316,979.0,979.0
18317,980.0,980.0
18318,982.0,982.0
18319,979.0,979.0
18320,979.0,979.0
18321,978.0,978.0
18322,980.0,980.0
18323,982.0,982.0
18324,990.0,990.0
18325,994.0,994.0
18326,999.0,999.0
18327,994.0,994.0
18328,994.0,994.0
18329,996.0,996.0
18330,1006.0,1006.0
18331,1017.0,1017.0
18332,1024.0,1024.0
18333,1017.0,1017.0
18334,1001.0,1001.0
18335,983.0,983.0
18336,971.0,971.0
18337,973.0,973.0
18338,984.0,984.0
18339,994.0,994.0
18340,993.0,993.0
18341,978.0,978.0
18342,960.0,960.0
18343,944.0,944.0
18344,934.0,934.0
18345,934.0,934.0
18346,945.0,945.0
18347,960.0,960.0
18348,965.0,965.0
18349,967.0,967.0
18350,968.0,968.0
18351,967.0,967.0
18352,967.0,967.0
18353,972.0,972.0
18354,974.0,974.0
18355,974.0,974.0
18356,975.0,975.0
18357,977.0,977.0
18358,977.0,977.0
18359,976.0,976.0
18360,982.0,982.0
18361,988.0,988.0
18362,989.0,989.0
18363,983.0,983.0
18364,981.0,981.0
18365,977.0,977.0
18366,975.0,975.0
18367,980.0,980.0
18368,989.0,989.0
18369,999.0,999.0
18370,1001.0,1001.0
18371,982.0,982.0
18372,964.0,964.0
18373,946.0,946.0
18374,940.0,940.0
18375,946.0,946.0
18376,956.0,956.0
18377,970.0,970.0
18378,979.0,979.0
18379,982.0,982.0
18380,977.0,977.0
18381,968.0,968.0
18382,965.0,965.0
18383,969.0,969.0
18384,980.0,980.0
18385,985.0,985.0
18386,979.0,979.0
18387,963.0,963.0
18388,953.0,953.0
18389,954.0,954.0
18390,960.0,960.0
18391,961.0,961.0
18392,965.0,965.0
18393,966.0,966.0
18394,974.0,974.0
18395,978.0,978.0
18396,984.0,984.0
18397,987.0,987.0
18398,983.0,983.0
18399,973.0,973.0
18400,964.0,964.0
18401,960.0,960.0
18402,960.0,960.0
18403,963.0,963.0
18404,963.0,963.0
18405,960.0,960.0
18406,957.0,957.0
18407,957.0,957.0
18408,958.0,958.0
18409,959.0,959.0
18410,959.0,959.0
18411,954.0,954.0
18412,959.0,959.0
18413,962.0,962.0
18414,961.0,961.0
18415,966.0,966.0
18416,969.0,969.0
18417,967.0,967.0
18418,959.0,959.0
18419,950.0,950.0
18420,950.0,950.0
18421,961.0,961.0
18422,985.0,985.0
18423,1004.0,1004.0
18424,1018.0,1018.0
18425,1030.0,1030.0
18426,1043.0,1043.0
18427,1063.0,1063.0
18428,1086.0,1086.0
18429,1114.0,1114.0
18430,1143.0,1143.0
18431,1170.0,1170.0
18432,1190.0,1190.0
18433,1197.0,1197.0
18434,1183.0,1183.0
18435,1159.0,1159.0
18436,1134.0,1134.0
18437,1107.0,1107.0
18438,1064.0,1064.0
18439,1020.0,1020.0
18440,979.0,979.0
18441,948.0,948.0
18442,914.0,914.0
18443,887.0,887.0
18444,880.0,880.0
18445,890.0,890.0
18446,907.0,907.0
18447,920.0,920.0
18448,925.0,925.0
18449,929.0,929.0
18450,931.0,931.0
18451,935.0,935.0
18452,943.0,943.0
18453,945.0,945.0
18454,945.0,945.0
18455,941.0,941.0
18456,939.0,939.0
18457,935.0,935.0
18458,930.0,930.0
18459,921.0,921.0
18460,920.0,920.0
18461,927.0,927.0
18462,937.0,937.0
18463,941.0,941.0
18464,940.0,940.0
18465,935.0,935.0
18466,934.0,934.0
18467,936.0,936.0
18468,939.0,939.0
18469,941.0,941.0
18470,942.0,942.0
18471,939.0,939.0
18472,940.0,940.0
18473,944.0,944.0
18474,945.0,945.0
18475,944.0,944.0
18476,945.0,945.0
18477,948.0,948.0
18478,953.0,953.0
18479,957.0,957.0
18480,955.0,955.0
18481,945.0,945.0
18482,939.0,939.0
18483,939.0,939.0
18484,942.0,942.0
18485,945.0,945.0
18486,946.0,946.0
18487,942.0,942.0
18488,939.0,939.0
18489,936.0,936.0
18490,933.0,933.0
18491,936.0,936.0
18492,938.0,938.0
18493,942.0,942.0
18494,944.0,944.0
18495,943.0,943.0
18496,946.0,946.0
18497,949.0,949.0
18498,951.0,951.0
18499,951.0,951.0
18500,955.0,955.0
18501,958.0,958.0
18502,958.0,958.0
18503,953.0,953.0
18504,957.0,957.0
18505,957.0,957.0
18506,957.0,957.0
18507,950.0,950.0
18508,945.0,945.0
18509,943.0,943.0
18510,947.0,947.0
18511,948.0,948.0
18512,949.0,949.0
18513,949.0,949.0
18514,951.0,951.0
18515,954.0,954.0
18516,954.0,954.0
18517,956.0,956.0
18518,956.0,956.0
18519,955.0,955.0
18520,958.0,958.0
18521,961.0,961.0
18522,963.0,963.0
18523,965.0,965.0
18524,965.0,965.0
18525,968.0,968.0
18526,966.0,966.0
18527,968.0,968.0
18528,969.0,969.0
18529,970.0,970.0
18530,970.0,970.0
18531,975.0,975.0
18532,975.0,975.0
18533,978.0,978.0
18534,980.0,980.0
18535,976.0,976.0
18536,968.0,968.0
18537,955.0,955.0
18538,952.0,952.0
18539,955.0,955.0
18540,966.0,966.0
18541,971.0,971.0
18542,968.0,968.0
18543,966.0,966.0
18544,968.0,968.0
18545,968.0,968.0
18546,972.0,972.0
18547,971.0,971.0
18548,970.0,970.0
18549,966.0,966.0
18550,965.0,965.0
18551,962.0,962.0
18552,963.0,963.0
18553,967.0,967.0
18554,966.0,966.0
18555,964.0,964.0
18556,967.0,967.0
18557,970.0,970.0
18558,971.0,971.0
18559,969.0,969.0
18560,967.0,967.0
18561,967.0,967.0
18562,972.0,972.0
18563,972.0,972.0
18564,972.0,972.0
18565,976.0,976.0
18566,977.0,977.0
18567,979.0,979.0
18568,988.0,988.0
18569,989.0,989.0
18570,983.0,983.0
18571,974.0,974.0
18572,962.0,962.0
18573,945.0,945.0
18574,940.0,940.0
18575,938.0,938.0
18576,942.0,942.0
18577,952.0,952.0
18578,959.0,959.0
18579,961.0,961.0
18580,962.0,962.0
18581,959.0,959.0
18582,962.0,962.0
18583,971.0,971.0
18584,976.0,976.0
18585,987.0,987.0
18586,1002.0,1002.0
18587,1016.0,1016.0
18588,1030.0,1030.0
18589,1051.0,1051.0
18590,1069.0,1069.0
18591,1086.0,1086.0
18592,1104.0,1104.0
18593,1122.0,1122.0
18594,1140.0,1140.0
18595,1158.0,1158.0
18596,1177.0,1177.0
18597,1197.0,1197.0
18598,1214.0,1214.0
18599,1235.0,1235.0
18600,1260.0,1260.0
18601,1282.0,1282.0
18602,1302.0,1302.0
18603,1323.0,1323.0
18604,1347.0,1347.0
18605,1372.0,1372.0
18606,1375.0,1375.0
18607,1359.0,1359.0
18608,1341.0,1341.0
18609,1330.0,1330.0
18610,1326.0,1326.0
18611,1305.0,1305.0
18612,1259.0,1259.0
18613,1182.0,1182.0
18614,1093.0,1093.0
18615,1014.0,1014.0
18616,954.0,954.0
18617,918.0,918.0
18618,906.0,906.0
18619,907.0,907.0
18620,909.0,909.0
18621,910.0,910.0
18622,910.0,910.0
18623,910.0,910.0
18624,909.0,909.0
18625,907.0,907.0
18626,906.0,906.0
18627,902.0,902.0
18628,901.0,901.0
18629,905.0,905.0
18630,913.0,913.0
18631,925.0,925.0
18632,920.0,920.0
18633,906.0,906.0
18634,888.0,888.0
18635,882.0,882.0
18636,883.0,883.0
18637,885.0,885.0
18638,882.0,882.0
18639,882.0,882.0
18640,885.0,885.0
18641,886.0,886.0
18642,886.0,886.0
18643,887.0,887.0
18644,887.0,887.0
18645,888.0,888.0
18646,882.0,882.0
18647,879.0,879.0
18648,875.0,875.0
18649,866.0,866.0
18650,863.0,863.0
18651,865.0,865.0
18652,872.0,872.0
18653,880.0,880.0
18654,888.0,888.0
18655,887.0,887.0
18656,878.0,878.0
18657,858.0,858.0
18658,843.0,843.0
18659,844.0,844.0
18660,857.0,857.0
18661,867.0,867.0
18662,868.0,868.0
18663,864.0,864.0
18664,861.0,861.0
18665,864.0,864.0
18666,867.0,867.0
18667,872.0,872.0
18668,873.0,873.0
18669,867.0,867.0
18670,865.0,865.0
18671,866.0,866.0
18672,868.0,868.0
18673,875.0,875.0
18674,876.0,876.0
18675,872.0,872.0
18676,871.0,871.0
18677,870.0,870.0
18678,873.0,873.0
18679,878.0,878.0
18680,883.0,883.0
18681,881.0,881.0
18682,881.0,881.0
18683,886.0,886.0
18684,896.0,896.0
18685,907.0,907.0
18686,914.0,914.0
18687,915.0,915.0
18688,910.0,910.0
18689,899.0,899.0
18690,885.0,885.0
18691,875.0,875.0
18692,880.0,880.0
18693,891.0,891.0
18694,900.0,900.0
18695,906.0,906.0
18696,914.0,914.0
18697,922.0,922.0
18698,926.0,926.0
18699,929.0,929.0
18700,931.0,931.0
18701,934.0,934.0
18702,942.0,942.0
18703,946.0,946.0
18704,945.0,945.0
18705,946.0,946.0
18706,950.0,950.0
18707,954.0,954.0
18708,955.0,955.0
18709,957.0,957.0
18710,958.0,958.0
18711,958.0,958.0
18712,960.0,960.0
18713,962.0,962.0
18714,961.0,961.0
18715,964.0,964.0
18716,963.0,963.0
18717,964.0,964.0
18718,965.0,965.0
18719,966.0,966.0
18720,971.0,971.0
18721,970.0,970.0
18722,971.0,971.0
18723,970.0,970.0
18724,973.0,973.0
18725,980.0,980.0
18726,987.0,987.0
18727,986.0,986.0
18728,986.0,986.0
18729,984.0,984.0
18730,990.0,990.0
18731,996.0,996.0
18732,998.0,998.0
18733,989.0,989.0
18734,969.0,969.0
18735,947.0,947.0
18736,944.0,944.0
18737,957.0,957.0
18738,963.0,963.0
18739,957.0,957.0
18740,951.0,951.0
18741,954.0,954.0
18742,967.0,967.0
18743,974.0,974.0
18744,973.0,973.0
18745,971.0,971.0
18746,971.0,971.0
18747,974.0,974.0
18748,980.0,980.0
18749,985.0,985.0
18750,988.0,988.0
18751,989.0,989.0
18752,991.0,991.0
18753,990.0,990.0
18754,994.0,994.0
18755,996.0,996.0
18756,996.0,996.0
18757,993.0,993.0
18758,995.0,995.0
18759,1000.0,1000.0
18760,1011.0,1011.0
18761,1018.0,1018.0
18762,1015.0,1015.0
18763,990.0,990.0
18764,960.0,960.0
18765,938.0,938.0
18766,942.0,942.0
18767,956.0,956.0
18768,974.0,974.0
18769,982.0,982.0
18770,982.0,982.0
18771,978.0,978.0
18772,979.0,979.0
18773,980.0,980.0
18774,983.0,983.0
18775,985.0,985.0
18776,986.0,986.0
18777,984.0,984.0
18778,986.0,986.0
18779,991.0,991.0
18780,991.0,991.0
18781,990.0,990.0
18782,984.0,984.0
18783,982.0,982.0
18784,987.0,987.0
18785,990.0,990.0
18786,990.0,990.0
18787,987.0,987.0
18788,987.0,987.0
18789,989.0,989.0
18790,994.0,994.0
18791,997.0,997.0
18792,998.0,998.0
18793,997.0,997.0
18794,997.0,997.0
18795,1001.0,1001.0
18796,1005.0,1005.0
18797,1010.0,1010.0
18798,1014.0,1014.0
18799,1011.0,1011.0
18800,1003.0,1003.0
18801,994.0,994.0
18802,995.0,995.0
18803,1000.0,1000.0
18804,1005.0,1005.0
18805,1008.0,1008.0
18806,1006.0,1006.0
18807,1001.0,1001.0
18808,993.0,993.0
18809,980.0,980.0
18810,972.0,972.0
18811,966.0,966.0
18812,966.0,966.0
18813,980.0,980.0
18814,988.0,988.0
18815,993.0,993.0
18816,995.0,995.0
18817,994.0,994.0
18818,990.0,990.0
18819,986.0,986.0
18820,987.0,987.0
18821,992.0,992.0
18822,998.0,998.0
18823,999.0,999.0
18824,999.0,999.0
18825,997.0,997.0
18826,996.0,996.0
18827,997.0,997.0
18828,998.0,998.0
18829,998.0,998.0
18830,997.0,997.0
18831,996.0,996.0
18832,998.0,998.0
18833,1000.0,1000.0
18834,1002.0,1002.0
18835,1003.0,1003.0
18836,1004.0,1004.0
18837,1008.0,1008.0
18838,1011.0,1011.0
18839,1012.0,1012.0
18840,1012.0,1012.0
18841,1008.0,1008.0
18842,998.0,998.0
18843,989.0,989.0
18844,995.0,995.0
18845,1003.0,1003.0
18846,1015.0,1015.0
18847,1018.0,1018.0
18848,1019.0,1019.0
18849,1018.0,1018.0
18850,1015.0,1015.0
18851,1008.0,1008.0
18852,999.0,999.0
18853,1000.0,1000.0
18854,1003.0,1003.0
18855,1004.0,1004.0
18856,1005.0,1005.0
18857,1008.0,1008.0
18858,1005.0,1005.0
18859,1003.0,1003.0
18860,997.0,997.0
18861,994.0,994.0
18862,997.0,997.0
18863,1000.0,1000.0
18864,1004.0,1004.0
18865,1007.0,1007.0
18866,1006.0,1006.0
18867,1005.0,1005.0
18868,1005.0,1005.0
18869,1006.0,1006.0
18870,1006.0,1006.0
18871,1006.0,1006.0
18872,1004.0,1004.0
18873,1008.0,1008.0
18874,1012.0,1012.0
18875,1015.0,1015.0
18876,1014.0,1014.0
18877,1010.0,1010.0
18878,1004.0,1004.0
18879,1003.0,1003.0
18880,1005.0,1005.0
18881,1009.0,1009.0
18882,1014.0,1014.0
18883,1012.0,1012.0
18884,1010.0,1010.0
18885,1005.0,1005.0
18886,1008.0,1008.0
18887,1014.0,1014.0
18888,1014.0,1014.0
18889,1010.0,1010.0
18890,1002.0,1002.0
18891,995.0,995.0
18892,996.0,996.0
18893,992.0,992.0
18894,988.0,988.0
18895,991.0,991.0
18896,995.0,995.0
18897,998.0,998.0
18898,1001.0,1001.0
18899,1001.0,1001.0
18900,1001.0,1001.0
18901,995.0,995.0
18902,993.0,993.0
18903,998.0,998.0
18904,1013.0,1013.0
18905,1029.0,1029.0
18906,1052.0,1052.0
18907,1072.0,1072.0
18908,1092.0,1092.0
18909,1111.0,1111.0
18910,1133.0,1133.0
18911,1158.0,1158.0
18912,1191.0,1191.0
18913,1226.0,1226.0
18914,1256.0,1256.0
18915,1276.0,1276.0
18916,1280.0,1280.0
18917,1273.0,1273.0
18918,1255.0,1255.0
18919,1222.0,1222.0
18920,1161.0,1161.0
18921,1076.0,1076.0
18922,1003.0,1003.0
18923,964.0,964.0
18924,951.0,951.0
18925,949.0,949.0
18926,950.0,950.0
18927,956.0,956.0
18928,967.0,967.0
18929,977.0,977.0
18930,985.0,985.0
18931,987.0,987.0
18932,988.0,988.0
18933,985.0,985.0
18934,984.0,984.0
18935,983.0,983.0
18936,980.0,980.0
18937,977.0,977.0
18938,978.0,978.0
18939,979.0,979.0
18940,981.0,981.0
18941,982.0,982.0
18942,985.0,985.0
18943,990.0,990.0
18944,989.0,989.0
18945,976.0,976.0
18946,964.0,964.0
18947,963.0,963.0
18948,967.0,967.0
18949,970.0,970.0
